id,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,side_a_new_id,side_a,side_b_new_id,side_b,country_id,country,region,source_article,year,date_start,date_end,deaths_a,deaths_b,civilian_deaths,unknown,best,high,low,latitude,longitude,electoral_vio,electoral_vio_uncertainty,electoral_vio_source,electoral_purpose,electoral_side_a,electoral_side_a_2,electoral_side_a_inc,electoral_side_b,electoral_side_b_2,electoral_side_b_inc,electoral_perpetrator,electoral_targets,electoral_type,electoral_timing,relid,ucdp_ged,Afghanistan,Albania,Algeria,Angola,Bangladesh,Benin,Bolivia,Brazil,Burundi,Cambodia (Kampuchea),Central African Republic,Colombia,Congo,DR Congo (Zaire),Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Ethiopia,Fiji,Gambia,Georgia,Ghana,Guatemala,Guinea,Guinea-Bissau,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Kenya,Kosovo,Kyrgyzstan,Lebanon,Lesotho,Libya,Madagascar (Malagasy),Malawi,Malaysia,Mali,Mauritania,Mexico,Moldova,Mozambique,Myanmar (Burma),Namibia,Nepal,Nicaragua,Nigeria,Pakistan,Papua New Guinea,Peru,Philippines,Russia (Soviet Union),Senegal,Serbia (Yugoslavia),Sierra Leone,Somalia,South Africa,Spain,Sri Lanka,Sudan,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Kingdom,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia),Africa,Americas,Asia,Europe,Middle East,electoral_vio_uncertainty_0,electoral_vio_uncertainty_1,electoral_vio_uncertainty_2,type_of_violence_1,type_of_violence_2,type_of_violence_3,type_of_violence_4,electoral_perpetrator_1,electoral_perpetrator_2,electoral_perpetrator_3,electoral_perpetrator_4,side_a_Civilians,side_a_ExternActors,side_a_Militia,side_a_Other,side_a_PoliticalSupporters,side_a_Politicians,Public officials,side_a_RebelGroup,side_a_SecurityForces,side_a_Unclear,side_b_Civilians,side_b_Militia,side_b_Other,side_b_PoliticalSupporters,side_b_Politicians,side_b_PublicOfficials,side_b_RebelGroup,side_b_SecurityForces,side_b_Unclear,electoral_purpose_disrupt,electoral_purpose_divergent affiliations,electoral_purpose_crack down on protest and/or riot,electoral_purpose_protect results,electoral_purpose_unclear,electoral_purpose_spell,electoral_purpose_eliminate opponent,electoral_purpose_retaliate violent acts,electoral_purpose_overturn results,electoral_purpose_secure elections,electoral_purpose_preemptive violence,electoral_purpose_prevent from voting,electoral_purpose_shape results,electoral_purpose_retaliate for voting for other candidate,electoral_purpose_repress opposition,electoral_purpose_punishment,electoral_purpose_crack down on prostest and/or riot,electoral_purpose_oppose democratic conduct,electoral_purpose_intimidate opponent,electoral_purpose_demand democratic conduct,electoral_purpose_hinder electoral misconduct,electoral_purpose_retaliate for voting for alternative candidate,electoral_purpose_crack down on riot and/or protest,electoral_purpose_retaliate for voting for candidate,electoral_purpose_forcibly displace groups in order to shape results,electoral_purpose_retaliate acts in electoral process,electoral_purpose_prevent electoral misconduct,electoral_purpose_Unknown,electoral_purpose_secure election,electoral_purpose_crackdown on protest and/or riot,electoral_purpose_call for change in electoral process,electoral_purpose_Secure elections,electoral_purpose_intimidate voters,electoral_purpose_crack down on riots and/or protests,electoral_purpose_.,electoral_purpose_crack down on protest and/or riot/retaliate violent events,electoral_purpose_Unclear,electoral_purpose_diverging affiliations,electoral_targets_2,electoral_targets_6,electoral_targets_3,electoral_targets_5,electoral_targets_10,electoral_targets_1,electoral_targets_9,electoral_targets_7,electoral_targets_11,electoral_targets_-99,electoral_targets_8,electoral_targets_4,electoral_type_2,electoral_type_1,electoral_type_3,electoral_type_4,electoral_type_5,"electoral_type_2,3","electoral_type_1,3","electoral_type_1,4",electoral_timing_2,electoral_timing_1,electoral_timing_3,electoral_timing_4,electoral_timing_8,country_new,Country_x,Abbreviation,year_string,country_year,Country_y,Year,Country Abbreviation,GDP (constant 2015 US$),GDP growth (annual %),GDP per capita (constant 2015 US$),Gini index,"Inflation, consumer prices (annual %)",Political Stability and Absence of Violence/Terrorism: Estimate,"Unemployment, total (% of total labor force) (modeled ILO estimate)"
399,2,5036,Supporters of General Peoples Congress - Supporters of Islah party,5646,3425,Supporters of General Peoples Congress,2374,Supporters of Islah party,678,Yemen (North Yemen),Middle East,"AP 2001-02-24 ""Continued post-election violence claims five lives in Yemen",2001,2001-02-24,2001-02-24,1,0,0,0,1,1,1,16.164056,44.776919,1,0,None/Unknown,divergent affiliations,Political supporters,,1,Political supporters,,0,3,3,3;4;5,3,YEM-2001-2-X4857-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Yemen,Yemen,YEM,2001,YEM2001,"Yemen, Rep.",2001,YEM,43076686484.99081,3.8036458781726736,2250.2041551320017,0.0,11.9115912929855,0.0,11.727
403,2,5037,Common Forum supporters - Supporters of General Peoples Congress,5647,3374,Common Forum supporters,3425,Supporters of General Peoples Congress,678,Yemen (North Yemen),Middle East,AFP 25/8,2006,2006-08-25,2006-08-25,0,0,0,3,3,3,3,16.689733,45.611557,1,0,None/Unknown,divergent affiliations,Political supporters,,0,Political supporters,,1,3,3,3,1,YEM-2006-2-X4858-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2006,YEM2006,"Yemen, Rep.",2006,YEM,52612232625.72311,3.170409371256767,2395.1342472784036,0.0,10.8447986914257,-1.34531164169312,12.355
490,1,230,Yemen (North Yemen):Government,459,123,Government of Yemen (North Yemen),881,AQAP,678,Yemen (North Yemen),Middle East,"Associated Press Newswires, 2012-02-15, Yemeni security officials: 5 officials shot, soldier killed in car bomb",2012,2012-02-15,2012-02-15,1,0,0,0,1,1,0,15.416667,45.35,1,1,None/Unknown,disrupt,Security forces,,1,Rebel group,,0,2,6,2,1,YEM-2012-1-784-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
528,1,230,Yemen (North Yemen):Government,10855,123,Government of Yemen (North Yemen),1091,Ansarallah,678,Yemen (North Yemen),Middle East,"Agence France Presse, 2012-02-21, Four killed in south as violence mars Yemen polls /Reuters News, 2012-02-21, WRAPUP 5-Yemen election ensures Saleh's exit after 33 years",2012,2012-02-21,2012-02-21,1,1,0,0,2,2,2,14.542481,49.124244,1,0,None/Unknown,disrupt,Security forces,,1,Political supporters,,0,2,6;10,2,2,YEM-2012-1-X2626-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
534,1,230,Yemen (North Yemen):Government,10855,123,Government of Yemen (North Yemen),1091,Ansarallah,678,Yemen (North Yemen),Middle East,"Reuters News, 2012-02-23, Yemen troops kill secessionist demonstrator in south",2012,2012-02-23,2012-02-23,0,1,0,0,1,1,1,14.542481,49.124244,1,0,None/Unknown,crack down on protest and/or riot,Security forces,,1,Political supporters,,0,1,5,2,3,YEM-2012-1-X2626-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
535,1,230,Yemen (North Yemen):Government,10855,123,Government of Yemen (North Yemen),1091,Ansarallah,678,Yemen (North Yemen),Middle East,"Agence France Presse, 2012-02-25, Two Yemen soldiers die after clashes with southern militants",2012,2012-02-25,2012-02-25,2,0,0,0,2,2,2,14.542481,49.124244,1,0,None/Unknown,crack down on protest and/or riot,Security forces,,1,Political supporters,,0,1,5,2,3,YEM-2012-1-X2626-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
537,3,715,Government of Yemen (North Yemen) - Civilians,1182,123,Government of Yemen (North Yemen),1,Civilians,678,Yemen (North Yemen),Middle East,"Reuters News, 2012-02-05, UPDATE 1-Fighting over captured Yemeni city kills five",2012,2012-02-05,2012-02-05,0,0,0,1,1,1,1,14.542481,49.124244,1,0,None/Unknown,crack down on protest and/or riot,Security forces,,1,Political supporters,,0,1,5,2,1,YEM-2012-3-678-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
707,2,5036,Supporters of General Peoples Congress - Supporters of Islah party,5646,3425,Supporters of General Peoples Congress,2374,Supporters of Islah party,678,Yemen (North Yemen),Middle East,"Dow Jones 2001-02-23 ""Five More Killed In Yemen Post-Election Violence",2001,2001-02-23,2001-02-23,0,0,0,2,2,2,2,15.354722,44.206667,1,0,None/Unknown,divergent affiliations,Political supporters,,1,Political supporters,,0,3,3,3;4;5,3,YEM-2001-2-X4857-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Yemen,Yemen,YEM,2001,YEM2001,"Yemen, Rep.",2001,YEM,43076686484.99081,3.8036458781726736,2250.2041551320017,0.0,11.9115912929855,0.0,11.727
868,1,11148,Yemen (North Yemen):,11758,123,Government of Yemen (North Yemen),2374,Supporters of Islah party,678,Yemen (North Yemen),Middle East,"AFP 2001-02-22 ""Two newly-elected opposition councillors killed in Yemen ATTENTION - INCORPORATES Yemen-vote-police",2001,2001-02-22,2001-02-22,3,0,0,0,3,3,3,15.354722,44.206667,1,0,None/Unknown,disrupt,Security forces,,1,Political supporters,,0,2,2;6,3;4;5,3,YEM-2001-1-X4850-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Yemen,Yemen,YEM,2001,YEM2001,"Yemen, Rep.",2001,YEM,43076686484.99081,3.8036458781726736,2250.2041551320017,0.0,11.9115912929855,0.0,11.727
1089,1,169,XXX678,337,3764,XXX678,3764,XXX678,678,Yemen (North Yemen),Middle East,"Agence France Presse, 2012-02-20, Anti-election gunmen shoot dead Yemen soldier",2012,2012-02-20,2012-02-20,1,0,0,0,1,1,1,13.922541,44.76827,1,1,None/Unknown,disrupt,Security forces,,1,Political supporters,,0,2,10,2,1,YEM-2012-1-XXX678-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
1117,1,169,XXX678,337,3764,XXX678,3764,XXX678,678,Yemen (North Yemen),Middle East,"Rueters News, 2012-02-20, UPDATE 1-Blast rocks Yemeni polling station ahead of vote",2012,2012-02-20,2012-02-20,1,0,0,0,1,1,1,12.779444,45.036667,1,0,None/Unknown,disrupt,Security forces,,1,Political supporters,,0,2,6;10,2,1,YEM-2012-1-XXX678-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
1124,1,169,XXX678,337,3764,XXX678,3764,XXX678,678,Yemen (North Yemen),Middle East,"Dow Jones 2001-02-23 ""Five More Killed In Yemen Post-Election Violence",2001,2001-02-23,2001-02-23,1,0,2,0,3,3,3,14.34166,45.39442,1,0,None/Unknown,divergent affiliations,Political supporters,,-99,Political supporters,,-99,3,3,3;4;5,3,YEM-2001-1-XXX678-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Yemen,Yemen,YEM,2001,YEM2001,"Yemen, Rep.",2001,YEM,43076686484.99081,3.8036458781726736,2250.2041551320017,0.0,11.9115912929855,0.0,11.727
1205,1,169,XXX678,337,3764,XXX678,3764,XXX678,678,Yemen (North Yemen),Middle East,AFP 12/9,2006,2006-09-12,2006-09-12,0,0,51,0,51,51,51,13.940771,44.177343,1,1,None/Unknown,unclear,Political supporters,,0,Political supporters,,1,4,3,2;3,1,YEM-2006-1-XXX678-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2006,YEM2006,"Yemen, Rep.",2006,YEM,52612232625.72311,3.170409371256767,2395.1342472784036,0.0,10.8447986914257,-1.34531164169312,12.355
1206,2,169,XXX678 - XXX678,338,3764,XXX678,3764,XXX678,678,Yemen (North Yemen),Middle East,"AP 2001-02-21 ""Death toll in Yemeni polling is at least 6, early results favor ruling party",2001,2001-02-14,2001-02-20,0,0,0,8,8,9,8,14.0,44.166667,1,0,None/Unknown,divergent affiliations,Political supporters,,-99,Political supporters,,-99,3,3,3;4;5,1,YEM-2001-2-XXX678-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2001,YEM2001,"Yemen, Rep.",2001,YEM,43076686484.99081,3.8036458781726736,2250.2041551320017,0.0,11.9115912929855,0.0,11.727
1221,2,169,XXX678 - XXX678,338,3764,XXX678,3764,XXX678,678,Yemen (North Yemen),Middle East,"Reuters 1997-05-01 ""Yemeni journalist killed in latest poll violence.",1997,1997-04-30,1997-04-30,0,0,1,1,2,2,2,13.166667,44.583332,1,0,None/Unknown,divergent affiliations,Political supporters,,1,Political supporters,,1,3,3,1,2,YEM-1997-2-XXX678-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Yemen,Yemen,YEM,1997,YEM1997,"Yemen, Rep.",1997,YEM,35526372966.75695,5.2311120287830875,2076.5115070388506,0.0,2.17672667372646,0.0,10.224
1223,3,4428,XXX678 - Civilians,5034,3764,XXX678,1,Civilians,678,Yemen (North Yemen),Middle East,AFP 12/9,2006,2006-08-28,2006-08-28,0,0,1,0,1,1,1,13.166667,44.583332,1,0,None/Unknown,unclear,Unclear,,-99,Political supporters,,0,1,3,2,1,YEM-2006-3-XXX678-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2006,YEM2006,"Yemen, Rep.",2006,YEM,52612232625.72311,3.170409371256767,2395.1342472784036,0.0,10.8447986914257,-1.34531164169312,12.355
1224,1,169,XXX678,337,3764,XXX678,3764,XXX678,678,Yemen (North Yemen),Middle East,"Reuters News, 2012-02-19, UPDATE 1-Yemen to seal Saleh's exit in one-candidate vote",2012,2012-02-19,2012-02-19,1,1,0,0,2,2,2,13.166667,44.583332,1,0,None/Unknown,disrupt,Security forces,,1,Political supporters,,0,2,10,2,1,YEM-2012-1-XXX678-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
1236,2,169,XXX678 - XXX678,338,3764,XXX678,3764,XXX678,678,Yemen (North Yemen),Middle East,"Rueters News, 2012-02-20, WRAPUP 3-Violence hits Yemen on eve of presidential vote",2012,2012-02-20,2012-02-20,0,2,0,0,2,2,2,13.882824,45.868586,1,1,None/Unknown,disrupt,Security forces,,1,Political supporters,,0,2,6;10,2,1,YEM-2012-2-XXX678-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yemen,Yemen,YEM,2012,YEM2012,"Yemen, Rep.",2012,YEM,56340076512.48264,2.3929902027391563,2148.4664783621097,0.0,9.88538714484871,-2.43066310882568,13.425
